,accuracy,block,penalDist,penaltyPos,penaltyVal,pokePos,pokeTime,pokeType,rewardVal,score,sepDist,targDist,targSize,targetPos,trial
169,1.0,4,48.1663783152,"[132.0, -100.0]",-1.0,"[84, -104]",0.668049914762,1,1.0,1.0,32.0,16.4924225025,64.0,"[100.0, -100.0]",10
170,1.0,4,45.8911756223,"[-132.0, -100.0]",-1.0,"[-87, -109]",0.601472239709,1,1.0,1.0,-32.0,15.8113883008,64.0,"[-100.0, -100.0]",9
171,,4,,"[68.0, 0.0]",-5.0,,,5,1.0,-7.0,-32.0,,64.0,"[100.0, 0.0]",8
172,1.0,4,61.2943716829,"[-144.0, 100.0]",-5.0,"[-83, 94]",0.634011016693,1,1.0,1.0,-44.0,18.0277563773,64.0,"[-100.0, 100.0]",7
173,1.0,4,55.1089829338,"[44.0, -100.0]",0.0,"[-10, -89]",0.599904218223,1,1.0,1.0,44.0,14.8660687473,64.0,"[0.0, -100.0]",6
174,,4,,"[-56.0, 0.0]",-1.0,,,5,1.0,-7.0,44.0,,64.0,"[-100.0, 0.0]",5
175,0.0,4,5.83095189485,"[-132.0, 0.0]",0.0,"[-127, 3]",0.700959440554,3,1.0,1.0,-32.0,27.1661554144,64.0,"[-100.0, 0.0]",4
176,-2.0,4,55.3172667438,"[-144.0, -100.0]",0.0,"[-102, -64]",0.517362106242,4,1.0,0.0,-44.0,36.0555127546,64.0,"[-100.0, -100.0]",3
177,1.0,4,40.6078810085,"[132.0, -100.0]",-5.0,"[92, -107]",0.533260745811,1,1.0,1.0,32.0,10.6301458127,64.0,"[100.0, -100.0]",2
178,,4,,"[-56.0, 0.0]",-5.0,,,5,1.0,-7.0,44.0,,64.0,"[-100.0, 0.0]",1
179,1.0,4,57.7754273026,"[132.0, 100.0]",0.0,"[79, 123]",0.550632165978,1,1.0,1.0,32.0,31.1448230048,64.0,"[100.0, 100.0]",0
180,,5,,"[32.0, 100.0]",0.0,,,5,1.0,-7.0,32.0,,64.0,"[0.0, 100.0]",35
181,,5,,"[44.0, 0.0]",-1.0,,,5,1.0,-7.0,44.0,,64.0,"[0.0, 0.0]",34
182,,5,,"[32.0, 0.0]",-5.0,,,5,1.0,-7.0,32.0,,64.0,"[0.0, 0.0]",33
183,1.0,5,66.4906008395,"[-44.0, 0.0]",0.0,"[21, 14]",0.434633418219,1,1.0,1.0,-44.0,25.2388589282,64.0,"[0.0, 0.0]",32
184,1.0,5,32.5576411922,"[68.0, 100.0]",-5.0,"[90, 76]",0.533489985275,1,1.0,1.0,-32.0,26.0,64.0,"[100.0, 100.0]",31
185,1.0,5,40.8044115262,"[44.0, 100.0]",-5.0,"[5, 112]",0.618045378011,1,1.0,1.0,44.0,13.0,64.0,"[0.0, 100.0]",30
186,1.0,5,61.7413961617,"[144.0, -100.0]",0.0,"[88, -126]",0.534850699943,1,1.0,1.0,44.0,28.6356421266,64.0,"[100.0, -100.0]",29
187,,5,,"[-132.0, 100.0]",0.0,,,5,1.0,-7.0,-32.0,,64.0,"[-100.0, 100.0]",28
188,1.0,5,58.0344725142,"[-144.0, -100.0]",-5.0,"[-86, -98]",0.552244052524,1,1.0,1.0,-44.0,14.1421356237,64.0,"[-100.0, -100.0]",27
189,1.0,5,46.1735855225,"[-144.0, 100.0]",-1.0,"[-98, 104]",0.551256490289,1,1.0,1.0,-44.0,4.472135955,64.0,"[-100.0, 100.0]",26
190,1.0,5,53.1507290637,"[-132.0, 0.0]",-1.0,"[-80, -11]",0.534212855622,1,1.0,1.0,-32.0,22.825424421,64.0,"[-100.0, 0.0]",25
191,,5,,"[132.0, 0.0]",-1.0,,,5,1.0,-7.0,32.0,,64.0,"[100.0, 0.0]",24
192,,5,,"[144.0, 100.0]",-1.0,,,5,1.0,-7.0,44.0,,64.0,"[100.0, 100.0]",23
193,1.0,5,40.1995024845,"[68.0, -100.0]",-1.0,"[108, -96]",0.534165685647,1,1.0,1.0,-32.0,8.94427191,64.0,"[100.0, -100.0]",22
194,1.0,5,49.6588360717,"[132.0, 0.0]",0.0,"[87, 21]",0.550769769703,1,1.0,1.0,32.0,24.6981780705,64.0,"[100.0, 0.0]",21
195,1.0,5,50.219518118,"[-56.0, -100.0]",0.0,"[-105, -111]",0.568172135623,1,1.0,1.0,44.0,12.0830459736,64.0,"[-100.0, -100.0]",20
196,1.0,5,52.7730992078,"[-132.0, -100.0]",0.0,"[-80, -109]",0.567725975066,1,1.0,1.0,-32.0,21.9317121995,64.0,"[-100.0, -100.0]",19
197,-2.0,5,67.1192967782,"[56.0, -100.0]",0.0,"[112, -63]",0.450244532083,4,1.0,0.0,-44.0,38.8973006776,64.0,"[100.0, -100.0]",18
198,-2.0,5,59.076221951,"[-144.0, -100.0]",-1.0,"[-95, -133]",0.484833244118,4,1.0,0.0,-44.0,33.3766385366,64.0,"[-100.0, -100.0]",17
199,,5,,"[-132.0, -100.0]",-5.0,,,5,1.0,-7.0,-32.0,,64.0,"[-100.0, -100.0]",16
200,,5,,"[-56.0, 100.0]",-5.0,,,5,1.0,-7.0,44.0,,64.0,"[-100.0, 100.0]",15
201,1.0,5,55.4436651025,"[56.0, -100.0]",-5.0,"[111, -93]",0.583197081694,1,1.0,1.0,-44.0,13.0384048104,64.0,"[100.0, -100.0]",14
202,1.0,5,32.14031736,"[132.0, 100.0]",-5.0,"[100, 103]",0.501280495897,1,1.0,1.0,32.0,3.0,64.0,"[100.0, 100.0]",13
203,-2.0,5,68.4105255059,"[32.0, -100.0]",-1.0,"[-22, -142]",0.550912180566,4,1.0,0.0,32.0,47.4130783645,64.0,"[0.0, -100.0]",12
204,1.0,5,47.0106370942,"[32.0, 100.0]",-1.0,"[-15, 101]",0.56689554546,1,1.0,1.0,32.0,15.0332963784,64.0,"[0.0, 100.0]",11
205,,5,,"[132.0, 100.0]",0.0,,,5,1.0,-7.0,32.0,,64.0,"[100.0, 100.0]",10
206,-2.0,5,40.4969134626,"[44.0, 100.0]",0.0,"[30, 138]",0.801678465097,4,1.0,0.0,44.0,48.4148737476,64.0,"[0.0, 100.0]",9
207,1.0,5,70.0927956355,"[44.0, -100.0]",-1.0,"[-24, -83]",0.517111835768,1,1.0,1.0,44.0,29.4108823397,64.0,"[0.0, -100.0]",8
208,,5,,"[32.0, 0.0]",-5.0,,,5,1.0,-7.0,32.0,,64.0,"[0.0, 0.0]",7
209,1.0,5,73.4370478709,"[-56.0, 0.0]",-5.0,"[-129, 8]",0.451504297322,1,1.0,1.0,44.0,30.083217913,64.0,"[-100.0, 0.0]",6
210,1.0,5,56.2227711875,"[-32.0, -100.0]",-5.0,"[24, -95]",0.567319172667,1,1.0,1.0,-32.0,24.5153013443,64.0,"[0.0, -100.0]",5
211,-2.0,5,70.4343666118,"[-44.0, 100.0]",-5.0,"[11, 144]",0.467161979992,4,1.0,0.0,-44.0,45.3541618818,64.0,"[0.0, 100.0]",4
212,1.0,5,52.3927475897,"[-32.0, 0.0]",-1.0,"[16, -21]",0.583117163274,1,1.0,1.0,-32.0,26.4007575649,64.0,"[0.0, 0.0]",3
213,1.0,5,42.5440947724,"[-32.0, -100.0]",0.0,"[5, -121]",0.433759123785,1,1.0,1.0,-32.0,21.5870331449,64.0,"[0.0, -100.0]",2
214,-2.0,5,73.4098086089,"[-144.0, 100.0]",-1.0,"[-77, 70]",0.551086739055,4,1.0,0.0,-44.0,37.8021163429,64.0,"[-100.0, 100.0]",1
215,,5,,"[56.0, 0.0]",0.0,,,5,1.0,-7.0,-44.0,,64.0,"[100.0, 0.0]",0
216,-2.0,6,51.0881590978,"[68.0, -100.0]",-1.0,"[101, -61]",0.533979409956,4,1.0,0.0,-32.0,39.0128184063,64.0,"[100.0, -100.0]",35
217,,6,,"[56.0, 0.0]",-3.0,,,5,3.0,-7.0,-44.0,,64.0,"[100.0, 0.0]",34
218,1.0,6,60.0166643525,"[144.0, 0.0]",-5.0,"[85, -11]",0.517421894823,1,1.0,1.0,44.0,18.6010752377,64.0,"[100.0, 0.0]",33
219,0.0,6,26.5706605112,"[-68.0, 0.0]",0.0,"[-93, -9]",0.535418841173,3,1.0,1.0,32.0,11.401754251,64.0,"[-100.0, 0.0]",32
220,1.0,6,50.2891638427,"[-68.0, -100.0]",-3.0,"[-116, -115]",0.501553299837,1,3.0,3.0,32.0,21.9317121995,64.0,"[-100.0, -100.0]",31
221,-2.0,6,67.9411510059,"[144.0, 0.0]",-1.0,"[94, -46]",0.533392641111,4,1.0,0.0,44.0,46.389654019,64.0,"[100.0, 0.0]",30
222,-2.0,6,62.1771662268,"[-32.0, 0.0]",-15.0,"[23, -29]",0.584487492219,4,3.0,0.0,-32.0,37.0135110466,64.0,"[0.0, 0.0]",29
223,,6,,"[-32.0, 0.0]",0.0,,,5,1.0,-7.0,-32.0,,64.0,"[0.0, 0.0]",28
224,-1.0,6,11.0453610172,"[-68.0, 0.0]",-1.0,"[-69, -11]",0.433938188828,2,1.0,-1.0,32.0,32.8937684068,64.0,"[-100.0, 0.0]",27
225,,6,,"[-144.0, 0.0]",0.0,,,5,1.0,-7.0,-44.0,,64.0,"[-100.0, 0.0]",26
226,1.0,6,58.0344725142,"[-144.0, -100.0]",-1.0,"[-86, -98]",0.434184553684,1,1.0,1.0,-44.0,14.1421356237,64.0,"[-100.0, -100.0]",25
227,,6,,"[144.0, 0.0]",0.0,,,5,1.0,-7.0,44.0,,64.0,"[100.0, 0.0]",24
228,1.0,6,55.5697759578,"[-44.0, 100.0]",-5.0,"[4, 72]",0.567094139638,1,1.0,1.0,-44.0,28.2842712475,64.0,"[0.0, 100.0]",23
229,1.0,6,58.8557558782,"[44.0, 100.0]",-15.0,"[-14, 110]",0.517289098236,1,3.0,3.0,44.0,17.2046505341,64.0,"[0.0, 100.0]",22
230,1.0,6,53.3666562565,"[32.0, 0.0]",-3.0,"[-20, -12]",0.583769128541,1,3.0,3.0,32.0,23.3238075794,64.0,"[0.0, 0.0]",21
231,-2.0,6,65.2993108693,"[132.0, -100.0]",-5.0,"[82, -142]",0.616252623615,4,1.0,0.0,32.0,45.6946386352,64.0,"[100.0, -100.0]",20
232,1.0,6,55.542776308,"[144.0, 100.0]",-5.0,"[90, 87]",0.617254306679,1,1.0,1.0,44.0,16.4012194669,64.0,"[100.0, 100.0]",19
233,0.0,6,25.0599281723,"[-32.0, 100.0]",-1.0,"[-10, 88]",0.585756871616,3,1.0,0.0,-32.0,15.6204993518,64.0,"[0.0, 100.0]",18
234,1.0,6,49.0,"[-144.0, -100.0]",-1.0,"[-95, -100]",0.500198593945,1,1.0,1.0,-44.0,5.0,64.0,"[-100.0, -100.0]",17
235,1.0,6,60.0166643525,"[-132.0, 100.0]",-5.0,"[-73, 111]",0.518077165121,1,1.0,1.0,-32.0,29.1547594742,64.0,"[-100.0, 100.0]",16
236,1.0,6,49.3659801888,"[-68.0, 0.0]",-3.0,"[-117, -6]",0.583061881363,1,3.0,3.0,32.0,18.0277563773,64.0,"[-100.0, 0.0]",15
237,1.0,6,32.5729949498,"[56.0, -100.0]",0.0,"[87, -90]",0.58433546708,1,1.0,1.0,-44.0,16.4012194669,64.0,"[100.0, -100.0]",14
238,1.0,6,72.1110255093,"[-56.0, -100.0]",-15.0,"[-128, -104]",0.550676030922,1,3.0,3.0,44.0,28.2842712475,64.0,"[-100.0, -100.0]",13
239,1.0,6,37.1214223865,"[32.0, 100.0]",-3.0,"[-5, 97]",0.684366172529,1,3.0,3.0,32.0,5.83095189485,64.0,"[0.0, 100.0]",12
240,-2.0,6,82.0792300159,"[-144.0, -100.0]",-5.0,"[-68, -131]",0.500370748923,4,1.0,0.0,-44.0,44.5533388199,64.0,"[-100.0, -100.0]",11
241,,6,,"[32.0, -100.0]",-5.0,,,5,1.0,-7.0,32.0,,64.0,"[0.0, -100.0]",10
242,,6,,"[44.0, 0.0]",-5.0,,,5,1.0,-7.0,44.0,,64.0,"[0.0, 0.0]",9
243,-2.0,6,60.7453701939,"[-56.0, 0.0]",-1.0,"[-107, 33]",0.549848305411,4,1.0,0.0,44.0,33.7342555869,64.0,"[-100.0, 0.0]",8
244,1.0,6,59.4810894319,"[-44.0, -100.0]",-3.0,"[13, -83]",0.48434532166,1,3.0,3.0,-44.0,21.400934559,64.0,"[0.0, -100.0]",7
245,-2.0,6,86.8331733844,"[-144.0, -100.0]",0.0,"[-60, -78]",0.434392761905,4,1.0,0.0,-44.0,45.6508488421,64.0,"[-100.0, -100.0]",6
246,1.0,6,58.0,"[68.0, 0.0]",-5.0,"[126, 0]",0.517191153252,1,1.0,1.0,-32.0,26.0,64.0,"[100.0, 0.0]",5
247,0.0,6,31.9530906173,"[68.0, 100.0]",-15.0,"[98, 89]",0.53308799013,3,3.0,-12.0,-32.0,11.1803398875,64.0,"[100.0, 100.0]",4
248,-1.0,6,11.7046999107,"[132.0, 100.0]",0.0,"[143, 96]",0.549922214821,2,1.0,0.0,32.0,43.1856457634,64.0,"[100.0, 100.0]",3
249,1.0,6,55.1452627158,"[-56.0, 0.0]",-15.0,"[-111, -4]",0.565843988559,1,3.0,3.0,44.0,11.7046999107,64.0,"[-100.0, 0.0]",2
250,1.0,6,44.2944691807,"[-132.0, 100.0]",0.0,"[-93, 79]",0.533890177845,1,1.0,1.0,-32.0,22.1359436212,64.0,"[-100.0, 100.0]",1
251,1.0,6,59.6824932455,"[68.0, 0.0]",-1.0,"[127, 9]",0.500805192161,1,1.0,1.0,-32.0,28.4604989415,64.0,"[100.0, 0.0]",0
252,1.0,7,61.0327780787,"[-68.0, 100.0]",-3.0,"[-129, 102]",0.600436305976,1,3.0,3.0,32.0,29.0688837075,64.0,"[-100.0, 100.0]",35
253,1.0,7,37.1214223865,"[-68.0, 0.0]",-5.0,"[-105, -3]",0.583920252393,1,1.0,1.0,32.0,5.83095189485,64.0,"[-100.0, 0.0]",34
254,,7,,"[-132.0, 100.0]",-5.0,,,5,1.0,-7.0,-32.0,,64.0,"[-100.0, 100.0]",33
255,1.0,7,42.0475920833,"[-132.0, 100.0]",-1.0,"[-90, 102]",0.483999209246,1,1.0,1.0,-32.0,10.1980390272,64.0,"[-100.0, 100.0]",32
256,0.0,7,31.384709653,"[32.0, -100.0]",-1.0,"[3, -88]",0.533553980058,3,1.0,0.0,32.0,12.3693168769,64.0,"[0.0, -100.0]",31
257,1.0,7,62.2976725087,"[-44.0, 0.0]",-1.0,"[15, 20]",0.617030475289,1,1.0,1.0,-44.0,25.0,64.0,"[0.0, 0.0]",30
258,1.0,7,68.5930025586,"[-56.0, -100.0]",-5.0,"[-124, -91]",0.60084040428,1,1.0,1.0,44.0,25.632011236,64.0,"[-100.0, -100.0]",29
259,1.0,7,55.0090901579,"[-44.0, 100.0]",-5.0,"[5, 125]",0.534042202868,1,1.0,1.0,-44.0,25.495097568,64.0,"[0.0, 100.0]",28
260,1.0,7,42.5440947724,"[-32.0, -100.0]",0.0,"[5, -79]",0.46609960706,1,1.0,1.0,-32.0,21.5870331449,64.0,"[0.0, -100.0]",27
261,1.0,7,65.4599113962,"[-44.0, 100.0]",0.0,"[18, 121]",0.551156141795,1,1.0,1.0,-44.0,27.6586333719,64.0,"[0.0, 100.0]",26
262,-2.0,7,67.5351760196,"[144.0, 100.0]",-1.0,"[84, 131]",0.466413872433,4,1.0,0.0,44.0,34.885527085,64.0,"[100.0, 100.0]",25
263,-2.0,7,59.4053869611,"[44.0, 100.0]",0.0,"[-4, 65]",0.583304640953,4,1.0,0.0,44.0,35.2278299076,64.0,"[0.0, 100.0]",24
264,-2.0,7,75.709972923,"[56.0, 0.0]",0.0,"[130, -16]",0.650294826599,4,1.0,0.0,-44.0,34.0,64.0,"[100.0, 0.0]",23
265,,7,,"[144.0, -100.0]",-15.0,,,5,3.0,-7.0,44.0,,64.0,"[100.0, -100.0]",22
266,-2.0,7,85.32877592,"[144.0, 100.0]",0.0,"[60, 85]",0.567103453446,4,1.0,0.0,44.0,42.7200187266,64.0,"[100.0, 100.0]",21
267,1.0,7,49.040799341,"[56.0, 0.0]",-5.0,"[102, -17]",0.584400062799,1,1.0,1.0,-44.0,17.1172427686,64.0,"[100.0, 0.0]",20
268,1.0,7,42.5205832509,"[132.0, -100.0]",-5.0,"[100, -72]",0.516297329799,1,1.0,1.0,32.0,28.0,64.0,"[100.0, -100.0]",19
269,1.0,7,55.7853027239,"[68.0, -100.0]",0.0,"[122, -86]",0.633603012655,1,1.0,1.0,-32.0,26.0768096208,64.0,"[100.0, -100.0]",18
270,-2.0,7,77.4144689318,"[-132.0, 100.0]",-1.0,"[-55, 108]",0.567319473252,4,1.0,0.0,-32.0,45.7055795281,64.0,"[-100.0, 100.0]",17
271,1.0,7,56.3205113613,"[-32.0, 0.0]",-3.0,"[24, -6]",0.500344309839,1,3.0,3.0,-32.0,24.7386337537,64.0,"[0.0, 0.0]",16
272,1.0,7,42.201895692,"[32.0, 100.0]",-1.0,"[-2, 75]",0.584296409274,1,1.0,1.0,32.0,25.079872408,64.0,"[0.0, 100.0]",15
273,1.0,7,55.1543289326,"[-44.0, -100.0]",-3.0,"[7, -79]",0.717668079305,1,3.0,3.0,-44.0,22.1359436212,64.0,"[0.0, -100.0]",14
274,,7,,"[-68.0, -100.0]",0.0,,,5,1.0,-7.0,32.0,,64.0,"[-100.0, -100.0]",13
275,1.0,7,46.4865571967,"[44.0, 0.0]",-1.0,"[0, 15]",0.584294005646,1,1.0,1.0,44.0,15.0,64.0,"[0.0, 0.0]",12
276,1.0,7,46.0108682813,"[-56.0, 100.0]",0.0,"[-102, 101]",0.584473371273,1,1.0,1.0,44.0,2.2360679775,64.0,"[-100.0, 100.0]",11
277,1.0,7,72.6911273815,"[44.0, 0.0]",-15.0,"[-28, 10]",0.584590544691,1,3.0,3.0,44.0,29.7321374946,64.0,"[0.0, 0.0]",10
278,-1.0,7,24.0831891576,"[144.0, 100.0]",-15.0,"[128, 82]",0.533795537776,2,3.0,-15.0,44.0,33.2866339542,64.0,"[100.0, 100.0]",9
279,1.0,7,45.3982378513,"[132.0, 100.0]",-1.0,"[87, 106]",0.501463166438,1,1.0,1.0,32.0,14.3178210633,64.0,"[100.0, 100.0]",8
280,1.0,7,42.0475920833,"[132.0, -100.0]",-3.0,"[94, -82]",0.516749198781,1,3.0,3.0,32.0,18.973665961,64.0,"[100.0, -100.0]",7
281,-2.0,7,73.0821455624,"[-144.0, 0.0]",0.0,"[-74, -21]",0.534289769479,4,1.0,0.0,-44.0,33.4215499341,64.0,"[-100.0, 0.0]",6
282,1.0,7,51.4295634825,"[32.0, -100.0]",0.0,"[-14, -77]",0.483296468738,1,1.0,1.0,32.0,26.9258240357,64.0,"[0.0, -100.0]",5
283,-2.0,7,67.2681202354,"[-32.0, -100.0]",-5.0,"[35, -94]",0.51847855933,4,1.0,0.0,-32.0,35.5105618091,64.0,"[0.0, -100.0]",4
284,-2.0,7,41.8807831827,"[-32.0, 100.0]",-3.0,"[-9, 65]",0.550100078224,4,3.0,0.0,-32.0,36.1386219992,64.0,"[0.0, 100.0]",3
285,,7,,"[68.0, -100.0]",-15.0,,,5,3.0,-7.0,-32.0,,64.0,"[100.0, -100.0]",2
286,,7,,"[-144.0, 0.0]",-1.0,,,5,1.0,-7.0,-44.0,,64.0,"[-100.0, 0.0]",1
287,1.0,7,45.1884941108,"[-44.0, 0.0]",-5.0,"[-3, 19]",0.516442144173,1,1.0,1.0,-44.0,19.2353840617,64.0,"[0.0, 0.0]",0
